"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0006164","GO:0006164","""purine nucleotide biosynthetic process""","38","1","2.63","0.620322757798773","1","8629223"
"GO:0006195","GO:0006195","""purine nucleotide catabolic process""","2","0","0","1","1",""
"GO:0006163","GO:0006163","""purine nucleotide metabolic process""","62","3","4.84","0.203209640218025","1","8616467,8621351,8629223"
"GO:0032261","GO:0032261","""purine nucleotide salvage""","4","0","0","1","1",""
"GO:0015865","GO:0015865","""purine nucleotide transport""","7","0","0","1","1",""
"GO:0046129","GO:0046129","""purine ribonucleoside biosynthetic process""","5","0","0","1","1",""
"GO:0009180","GO:0009180","""purine ribonucleoside diphosphate biosynthetic process""","1","0","0","1","1",""
"GO:0009179","GO:0009179","""purine ribonucleoside diphosphate metabolic process""","17","1","5.88","0.351141018732723","1","8616467"
"GO:0046128","GO:0046128","""purine ribonucleoside metabolic process""","5","0","0","1","1",""
"GO:0009168","GO:0009168","""purine ribonucleoside monophosphate biosynthetic process""","13","0","0","1","1",""
"GO:0009167","GO:0009167","""purine ribonucleoside monophosphate metabolic process""","14","0","0","1","1",""
"GO:0006166","GO:0006166","""purine ribonucleoside salvage""","4","0","0","1","1",""
"GO:0009206","GO:0009206","""purine ribonucleoside triphosphate biosynthetic process""","5","0","0","1","1",""
"GO:0009205","GO:0009205","""purine ribonucleoside triphosphate metabolic process""","24","1","4.17","0.457179539235632","1","8616467"
"GO:0009152","GO:0009152","""purine ribonucleotide biosynthetic process""","31","0","0","1","1",""
"GO:0009154","GO:0009154","""purine ribonucleotide catabolic process""","2","0","0","1","1",""
"GO:0009150","GO:0009150","""purine ribonucleotide metabolic process""","55","2","3.64","0.403459531427216","1","8616467,8621351"
"GO:0106380","GO:0106380","""purine ribonucleotide salvage""","4","0","0","1","1",""
"GO:0015868","GO:0015868","""purine ribonucleotide transport""","7","0","0","1","1",""
"GO:0072522","GO:0072522","""purine-containing compound biosynthetic process""","39","1","2.56","0.629905255139648","1","8629223"
"GO:0072523","GO:0072523","""purine-containing compound catabolic process""","6","0","0","1","1",""
"GO:0072521","GO:0072521","""purine-containing compound metabolic process""","70","3","4.29","0.256501914684544","1","8616467,8621351,8629223"
"GO:0043101","GO:0043101","""purine-containing compound salvage""","6","0","0","1","1",""
"GO:0072530","GO:0072530","""purine-containing compound transmembrane transport""","4","0","0","1","1",""
"GO:0035590","GO:0035590","""purinergic nucleotide receptor signaling pathway""","8","1","12.5","0.184053156240315","1","8626513"
"GO:0033387","GO:0033387","""putrescine biosynthetic process from ornithine""","1","0","0","1","1",""
"GO:0009446","GO:0009446","""putrescine biosynthetic process""","2","0","0","1","1",""
"GO:0009445","GO:0009445","""putrescine metabolic process""","2","0","0","1","1",""
"GO:0019363","GO:0019363","""pyridine nucleotide biosynthetic process""","6","0","0","1","1",""
"GO:0019362","GO:0019362","""pyridine nucleotide metabolic process""","14","0","0","1","1",""
"GO:0072525","GO:0072525","""pyridine-containing compound biosynthetic process""","8","0","0","1","1",""
"GO:0072524","GO:0072524","""pyridine-containing compound metabolic process""","16","0","0","1","1",""
"GO:0009443","GO:0009443","""pyridoxal 5'-phosphate salvage""","1","0","0","1","1",""
"GO:0042823","GO:0042823","""pyridoxal phosphate biosynthetic process""","1","0","0","1","1",""
"GO:0042822","GO:0042822","""pyridoxal phosphate metabolic process""","1","0","0","1","1",""
"GO:0046127","GO:0046127","""pyrimidine deoxyribonucleoside catabolic process""","2","0","0","1","1",""
"GO:0009197","GO:0009197","""pyrimidine deoxyribonucleoside diphosphate biosynthetic process""","1","0","0","1","1",""
"GO:0009196","GO:0009196","""pyrimidine deoxyribonucleoside diphosphate metabolic process""","1","0","0","1","1",""
"GO:0046125","GO:0046125","""pyrimidine deoxyribonucleoside metabolic process""","2","0","0","1","1",""
"GO:0009177","GO:0009177","""pyrimidine deoxyribonucleoside monophosphate biosynthetic process""","2","0","0","1","1",""
"GO:0009176","GO:0009176","""pyrimidine deoxyribonucleoside monophosphate metabolic process""","2","0","0","1","1",""
"GO:0009212","GO:0009212","""pyrimidine deoxyribonucleoside triphosphate biosynthetic process""","2","0","0","1","1",""
"GO:0009213","GO:0009213","""pyrimidine deoxyribonucleoside triphosphate catabolic process""","1","0","0","1","1",""
"GO:0009211","GO:0009211","""pyrimidine deoxyribonucleoside triphosphate metabolic process""","3","0","0","1","1",""
"GO:0009221","GO:0009221","""pyrimidine deoxyribonucleotide biosynthetic process""","3","0","0","1","1",""
"GO:0009223","GO:0009223","""pyrimidine deoxyribonucleotide catabolic process""","1","0","0","1","1",""
"GO:0009219","GO:0009219","""pyrimidine deoxyribonucleotide metabolic process""","3","0","0","1","1",""
"GO:0019856","GO:0019856","""pyrimidine nucleobase biosynthetic process""","5","0","0","1","1",""
"GO:0006208","GO:0006208","""pyrimidine nucleobase catabolic process""","2","0","0","1","1",""
"GO:0006206","GO:0006206","""pyrimidine nucleobase metabolic process""","7","0","0","1","1",""
"GO:0043100","GO:0043100","""pyrimidine nucleobase salvage""","1","0","0","1","1",""
"GO:0046135","GO:0046135","""pyrimidine nucleoside catabolic process""","3","0","0","1","1",""
"GO:0009139","GO:0009139","""pyrimidine nucleoside diphosphate biosynthetic process""","2","0","0","1","1",""
"GO:0009138","GO:0009138","""pyrimidine nucleoside diphosphate metabolic process""","2","0","0","1","1",""
"GO:0006213","GO:0006213","""pyrimidine nucleoside metabolic process""","3","0","0","1","1",""
"GO:0009130","GO:0009130","""pyrimidine nucleoside monophosphate biosynthetic process""","10","0","0","1","1",""
"GO:0009129","GO:0009129","""pyrimidine nucleoside monophosphate metabolic process""","10","0","0","1","1",""
"GO:0009148","GO:0009148","""pyrimidine nucleoside triphosphate biosynthetic process""","9","0","0","1","1",""
"GO:0009149","GO:0009149","""pyrimidine nucleoside triphosphate catabolic process""","1","0","0","1","1",""
"GO:0009147","GO:0009147","""pyrimidine nucleoside triphosphate metabolic process""","10","0","0","1","1",""
"GO:0006221","GO:0006221","""pyrimidine nucleotide biosynthetic process""","15","0","0","1","1",""
"GO:0006244","GO:0006244","""pyrimidine nucleotide catabolic process""","1","0","0","1","1",""
"GO:0006220","GO:0006220","""pyrimidine nucleotide metabolic process""","15","0","0","1","1",""
"GO:0032262","GO:0032262","""pyrimidine nucleotide salvage""","5","0","0","1","1",""
"GO:0006864","GO:0006864","""pyrimidine nucleotide transport""","1","0","0","1","1",""
"GO:0046133","GO:0046133","""pyrimidine ribonucleoside catabolic process""","2","0","0","1","1",""
"GO:0009194","GO:0009194","""pyrimidine ribonucleoside diphosphate biosynthetic process""","1","0","0","1","1",""
"GO:0009193","GO:0009193","""pyrimidine ribonucleoside diphosphate metabolic process""","1","0","0","1","1",""
"GO:0046131","GO:0046131","""pyrimidine ribonucleoside metabolic process""","2","0","0","1","1",""
"GO:0009174","GO:0009174","""pyrimidine ribonucleoside monophosphate biosynthetic process""","8","0","0","1","1",""
"GO:0009173","GO:0009173","""pyrimidine ribonucleoside monophosphate metabolic process""","8","0","0","1","1",""
"GO:0009209","GO:0009209","""pyrimidine ribonucleoside triphosphate biosynthetic process""","7","0","0","1","1",""
"GO:0009208","GO:0009208","""pyrimidine ribonucleoside triphosphate metabolic process""","7","0","0","1","1",""
"GO:0009220","GO:0009220","""pyrimidine ribonucleotide biosynthetic process""","12","0","0","1","1",""
"GO:0009218","GO:0009218","""pyrimidine ribonucleotide metabolic process""","12","0","0","1","1",""
"GO:0010138","GO:0010138","""pyrimidine ribonucleotide salvage""","5","0","0","1","1",""
"GO:0072528","GO:0072528","""pyrimidine-containing compound biosynthetic process""","16","0","0","1","1",""
"GO:0072529","GO:0072529","""pyrimidine-containing compound catabolic process""","5","0","0","1","1",""
"GO:0072527","GO:0072527","""pyrimidine-containing compound metabolic process""","20","0","0","1","1",""
"GO:0008655","GO:0008655","""pyrimidine-containing compound salvage""","8","0","0","1","1",""
"GO:0042866","GO:0042866","""pyruvate biosynthetic process""","1","0","0","1","1",""
"GO:0006090","GO:0006090","""pyruvate metabolic process""","17","1","5.88","0.351141018732723","1","8616467"
"GO:1901475","GO:1901475","""pyruvate transmembrane transport""","2","0","0","1","1",""
"GO:0006848","GO:0006848","""pyruvate transport""","2","0","0","1","1",""
"GO:0019805","GO:0019805","""quinolinate biosynthetic process""","4","0","0","1","1",""
"GO:0046874","GO:0046874","""quinolinate metabolic process""","4","0","0","1","1",""
"GO:1901663","GO:1901663","""quinone biosynthetic process""","11","0","0","1","1",""
"GO:1901661","GO:1901661","""quinone metabolic process""","11","0","0","1","1",""
"GO:0009372","GO:0009372","""quorum sensing""","2","0","0","1","1",""
"GO:0070476","GO:0070476","""rRNA (guanine-N7)-methylation""","1","0","0","1","1",""
"GO:0000451","GO:0000451","""rRNA 2'-O-methylation""","1","0","0","1","1",""
"GO:0031125","GO:0031125","""rRNA 3'-end processing""","2","0","0","1","1",""
"GO:0070475","GO:0070475","""rRNA base methylation""","1","0","0","1","1",""
"GO:0016072","GO:0016072","""rRNA metabolic process""","47","2","4.26","0.330902100785014","1","8617326,8623323"
"GO:0031167","GO:0031167","""rRNA methylation""","3","0","0","1","1",""
"GO:0000154","GO:0000154","""rRNA modification""","5","0","0","1","1",""
"GO:0006364","GO:0006364","""rRNA processing""","47","2","4.26","0.330902100785014","1","8617326,8623323"
"GO:0097696","GO:0097696","""receptor signaling pathway via STAT""","8","1","12.5","0.184053156240315","1","8624635"
"GO:0006898","GO:0006898","""receptor-mediated endocytosis""","7","1","14.29","0.163029545497725","1","8617472"
"GO:0140527","GO:0140527","""reciprocal homologous recombination""","2","0","0","1","1",""
"GO:0007131","GO:0007131","""reciprocal meiotic recombination""","2","0","0","1","1",""
"GO:0000725","GO:0000725","""recombinational repair""","5","0","0","1","1",""
"GO:0045055","GO:0045055","""regulated exocytosis""","10","1","10","0.224538568389468","1","8629014"
"GO:0032012","GO:0032012","""regulation of ARF protein signal transduction""","1","0","0","1","1",""
"GO:0043462","GO:0043462","""regulation of ATP-dependent activity""","3","0","0","1","1",""
"GO:0034315","GO:0034315","""regulation of Arp2/3 complex-mediated actin nucleation""","3","0","0","1","1",""
"GO:0051052","GO:0051052","""regulation of DNA metabolic process""","6","0","0","1","1",""
"GO:0000018","GO:0000018","""regulation of DNA recombination""","1","0","0","1","1",""
"GO:0006282","GO:0006282","""regulation of DNA repair""","1","0","0","1","1",""
"GO:0006275","GO:0006275","""regulation of DNA replication""","4","0","0","1","1",""
"GO:0051090","GO:0051090","""regulation of DNA-binding transcription factor activity""","1","0","0","1","1",""
"GO:0032784","GO:0032784","""regulation of DNA-templated transcription elongation""","2","0","0","1","1",""
"GO:2000142","GO:2000142","""regulation of DNA-templated transcription initiation""","2","0","0","1","1",""
"GO:0006355","GO:0006355","""regulation of DNA-templated transcription""","130","3","2.31","0.638703441349794","1","8622088,8627992,8628117"
"GO:0070372","GO:0070372","""regulation of ERK1 and ERK2 cascade""","1","0","0","1","1",""
"GO:0010389","GO:0010389","""regulation of G2/M transition of mitotic cell cycle""","1","0","0","1","1",""
"GO:1904424","GO:1904424","""regulation of GTP binding""","1","0","0","1","1",""
"GO:0043087","GO:0043087","""regulation of GTPase activity""","39","2","5.13","0.25618785884555","1","8617301,8629223"
"GO:1903894","GO:1903894","""regulation of IRE1-mediated unfolded protein response""","1","0","0","1","1",""
"GO:0043405","GO:0043405","""regulation of MAP kinase activity""","1","0","0","1","1",""
"GO:0043408","GO:0043408","""regulation of MAPK cascade""","2","0","0","1","1",""
"GO:2001141","GO:2001141","""regulation of RNA biosynthetic process""","130","3","2.31","0.638703441349794","1","8622088,8627992,8628117"
"GO:0051252","GO:0051252","""regulation of RNA metabolic process""","137","3","2.19","0.6737918258954","1","8622088,8627992,8628117"
"GO:0043484","GO:0043484","""regulation of RNA splicing""","1","0","0","1","1",""
"GO:0043487","GO:0043487","""regulation of RNA stability""","7","0","0","1","1",""
"GO:0032483","GO:0032483","""regulation of Rab protein signal transduction""","1","0","0","1","1",""
"GO:0035020","GO:0035020","""regulation of Rac protein signal transduction""","1","0","0","1","1",""
"GO:0046578","GO:0046578","""regulation of Ras protein signal transduction""","17","0","0","1","1",""
"GO:0035023","GO:0035023","""regulation of Rho protein signal transduction""","2","0","0","1","1",""
"GO:0032006","GO:0032006","""regulation of TOR signaling""","13","0","0","1","1",""
"GO:1903432","GO:1903432","""regulation of TORC1 signaling""","1","0","0","1","1",""
"GO:1903939","GO:1903939","""regulation of TORC2 signaling""","4","0","0","1","1",""
"GO:0032956","GO:0032956","""regulation of actin cytoskeleton organization""","68","3","4.41","0.242967333681531","1","8617301,8618665,8629014"
"GO:2000249","GO:2000249","""regulation of actin cytoskeleton reorganization""","4","0","0","1","1",""
"GO:0030834","GO:0030834","""regulation of actin filament depolymerization""","10","0","0","1","1",""
"GO:0030832","GO:0030832","""regulation of actin filament length""","48","2","4.17","0.34013333415656","1","8617301,8618665"
"GO:0110053","GO:0110053","""regulation of actin filament organization""","50","2","4","0.358474982957638","1","8617301,8618665"
"GO:0030833","GO:0030833","""regulation of actin filament polymerization""","43","2","4.65","0.293672152479752","1","8617301,8618665"
"GO:0032970","GO:0032970","""regulation of actin filament-based process""","68","3","4.41","0.242967333681531","1","8617301,8618665,8629014"
"GO:0051125","GO:0051125","""regulation of actin nucleation""","3","0","0","1","1",""
"GO:0008064","GO:0008064","""regulation of actin polymerization or depolymerization""","48","2","4.17","0.34013333415656","1","8617301,8618665"
"GO:0045761","GO:0045761","""regulation of adenylate cyclase activity""","8","0","0","1","1",""
"GO:0034248","GO:0034248","""regulation of amide metabolic process""","25","0","0","1","1",""
"GO:0022603","GO:0022603","""regulation of anatomical structure morphogenesis""","10","0","0","1","1",""
"GO:0090066","GO:0090066","""regulation of anatomical structure size""","58","3","5.17","0.177652613615197","1","8617301,8618665,8629014"
"GO:0060765","GO:0060765","""regulation of androgen receptor signaling pathway""","1","0","0","1","1",""
"GO:0042981","GO:0042981","""regulation of apoptotic process""","2","0","0","1","1",""
"GO:1903664","GO:1903664","""regulation of asexual reproduction""","27","2","7.41","0.146319185705867","1","8624075,8629223"
"GO:0043943","GO:0043943","""regulation of asexual sporulation resulting in formation of a cellular spore""","2","0","0","1","1",""
"GO:0034305","GO:0034305","""regulation of asexual sporulation""","2","0","0","1","1",""
"GO:0051098","GO:0051098","""regulation of binding""","26","2","7.69","0.137642480307008","1","8618108,8629223"
"GO:0050789","GO:0050789","""regulation of biological process""","745","23","3.09","0.17067701912419","1","8615885,8615939,8616025,8617301,8617472,8618108,8618391,8618513,8618665,8620128,8621425,8621827,8622088,8624075,8624635,8625513,8626513,8626571,8627992,8628117,8629014,8629223,8629399"
"GO:0009889","GO:0009889","""regulation of biosynthetic process""","159","4","2.52","0.569318898703457","1","8622088,8627992,8628117,8629223"
"GO:1904170","GO:1904170","""regulation of bleb assembly""","1","0","0","1","1",""
"GO:2000479","GO:2000479","""regulation of cAMP-dependent protein kinase activity""","1","0","0","1","1",""
"GO:1903169","GO:1903169","""regulation of calcium ion transmembrane transport""","1","0","0","1","1",""
"GO:0051924","GO:0051924","""regulation of calcium ion transport""","1","0","0","1","1",""
"GO:1903610","GO:1903610","""regulation of calcium-dependent ATPase activity""","1","0","0","1","1",""
"GO:0050848","GO:0050848","""regulation of calcium-mediated signaling""","6","1","16.67","0.141467629924622","1","8626571"
"GO:0060828","GO:0060828","""regulation of canonical Wnt signaling pathway""","1","0","0","1","1",""
"GO:0032113","GO:0032113","""regulation of carbohydrate phosphatase activity""","2","0","0","1","1",""
"GO:1900208","GO:1900208","""regulation of cardiolipin metabolic process""","1","0","0","1","1",""
"GO:0009894","GO:0009894","""regulation of catabolic process""","20","1","5","0.398897017375815","1","8616025"
"GO:0050790","GO:0050790","""regulation of catalytic activity""","185","4","2.16","0.688210685228271","1","8615939,8617301,8617472,8629223"
"GO:1904062","GO:1904062","""regulation of cation transmembrane transport""","1","0","0","1","1",""
"GO:1902749","GO:1902749","""regulation of cell cycle G2/M phase transition""","2","0","0","1","1",""
"GO:1901987","GO:1901987","""regulation of cell cycle phase transition""","17","0","0","1","1",""
"GO:0010564","GO:0010564","""regulation of cell cycle process""","28","0","0","1","1",""
"GO:0051726","GO:0051726","""regulation of cell cycle""","45","0","0","1","1",""
"GO:0060284","GO:0060284","""regulation of cell development""","3","0","0","1","1",""
"GO:0051302","GO:0051302","""regulation of cell division""","9","0","0","1","1",""
"GO:0010453","GO:0010453","""regulation of cell fate commitment""","1","0","0","1","1",""
"GO:0042659","GO:0042659","""regulation of cell fate specification""","1","0","0","1","1",""
"GO:0030334","GO:0030334","""regulation of cell migration""","5","0","0","1","1",""
"GO:0010769","GO:0010769","""regulation of cell morphogenesis involved in differentiation""","2","0","0","1","1",""
"GO:0022604","GO:0022604","""regulation of cell morphogenesis""","8","0","0","1","1",""
"GO:2000145","GO:2000145","""regulation of cell motility""","8","0","0","1","1",""
"GO:0042127","GO:0042127","""regulation of cell population proliferation""","4","0","0","1","1",""
"GO:0060491","GO:0060491","""regulation of cell projection assembly""","15","1","6.67","0.317227506923575","1","8615885"
"GO:0031344","GO:0031344","""regulation of cell projection organization""","15","1","6.67","0.317227506923575","1","8615885"
"GO:0008360","GO:0008360","""regulation of cell shape""","3","0","0","1","1",""
"GO:0008361","GO:0008361","""regulation of cell size""","7","0","0","1","1",""
"GO:0010810","GO:0010810","""regulation of cell-substrate adhesion""","6","0","0","1","1",""
"GO:0031326","GO:0031326","""regulation of cellular biosynthetic process""","159","4","2.52","0.569318898703457","1","8622088,8627992,8628117,8629223"
"GO:0031329","GO:0031329","""regulation of cellular catabolic process""","11","1","9.09","0.244026106664694","1","8616025"
"GO:0044087","GO:0044087","""regulation of cellular component biogenesis""","65","3","4.62","0.222907621711555","1","8615885,8617301,8618665"
"GO:0051128","GO:0051128","""regulation of cellular component organization""","119","5","4.2","0.178585545489441","1","8615885,8617301,8618665,8624075,8629014"
"GO:0032535","GO:0032535","""regulation of cellular component size""","58","3","5.17","0.177652613615197","1","8617301,8618665,8629014"
"GO:2000112","GO:2000112","""regulation of cellular macromolecule biosynthetic process""","25","0","0","1","1",""
"GO:0031323","GO:0031323","""regulation of cellular metabolic process""","202","5","2.48","0.576677065553603","1","8616025,8622088,8627992,8628117,8629223"
"GO:0030641","GO:0030641","""regulation of cellular pH""","12","1","8.33","0.263026829807528","1","8620083"
"GO:0090287","GO:0090287","""regulation of cellular response to growth factor stimulus""","1","0","0","1","1",""
"GO:1900034","GO:1900034","""regulation of cellular response to heat""","1","0","0","1","1",""
"GO:1903844","GO:1903844","""regulation of cellular response to transforming growth factor beta stimulus""","1","0","0","1","1",""
"GO:0046605","GO:0046605","""regulation of centrosome cycle""","1","0","0","1","1",""
"GO:0010824","GO:0010824","""regulation of centrosome duplication""","1","0","0","1","1",""
"GO:1902275","GO:1902275","""regulation of chromatin organization""","2","0","0","1","1",""
"GO:0033044","GO:0033044","""regulation of chromosome organization""","4","0","0","1","1",""
"GO:0051983","GO:0051983","""regulation of chromosome segregation""","4","0","0","1","1",""
"GO:1905818","GO:1905818","""regulation of chromosome separation""","4","0","0","1","1",""
"GO:0031279","GO:0031279","""regulation of cyclase activity""","12","1","8.33","0.263026829807528","1","8629223"
"GO:0051342","GO:0051342","""regulation of cyclic-nucleotide phosphodiesterase activity""","3","0","0","1","1",""
"GO:1904029","GO:1904029","""regulation of cyclin-dependent protein kinase activity""","4","0","0","1","1",""
"GO:0000079","GO:0000079","""regulation of cyclin-dependent protein serine/threonine kinase activity""","4","0","0","1","1",""
"GO:0043281","GO:0043281","""regulation of cysteine-type endopeptidase activity involved in apoptotic process""","1","0","0","1","1",""
"GO:2000116","GO:2000116","""regulation of cysteine-type endopeptidase activity""","1","0","0","1","1",""
"GO:0032465","GO:0032465","""regulation of cytokinesis""","9","0","0","1","1",""
"GO:0032954","GO:0032954","""regulation of cytokinetic process""","1","0","0","1","1",""
"GO:1900247","GO:1900247","""regulation of cytoplasmic translational elongation""","6","0","0","1","1",""
"GO:0051493","GO:0051493","""regulation of cytoskeleton organization""","73","3","4.11","0.276989268328711","1","8617301,8618665,8629014"
"GO:1900424","GO:1900424","""regulation of defense response to bacterium""","2","0","0","1","1",""
"GO:0031347","GO:0031347","""regulation of defense response""","3","0","0","1","1",""
"GO:0035303","GO:0035303","""regulation of dephosphorylation""","5","0","0","1","1",""
"GO:0048638","GO:0048638","""regulation of developmental growth""","1","0","0","1","1",""
"GO:2001135","GO:2001135","""regulation of endocytic recycling""","2","0","0","1","1",""
"GO:0051600","GO:0051600","""regulation of endocytosis by exocyst localization""","2","0","0","1","1",""
"GO:0030100","GO:0030100","""regulation of endocytosis""","24","0","0","1","1",""
"GO:0052548","GO:0052548","""regulation of endopeptidase activity""","7","0","0","1","1",""
"GO:1900101","GO:1900101","""regulation of endoplasmic reticulum unfolded protein response""","1","0","0","1","1",""
"GO:1905364","GO:1905364","""regulation of endosomal vesicle fusion""","2","0","0","1","1",""
"GO:2000114","GO:2000114","""regulation of establishment of cell polarity""","1","0","0","1","1",""
"GO:0070201","GO:0070201","""regulation of establishment of protein localization""","9","0","0","1","1",""
"GO:0032878","GO:0032878","""regulation of establishment or maintenance of cell polarity""","1","0","0","1","1",""
"GO:0007096","GO:0007096","""regulation of exit from mitosis""","1","0","0","1","1",""
"GO:0051489","GO:0051489","""regulation of filopodium assembly""","7","0","0","1","1",""
"GO:0010468","GO:0010468","""regulation of gene expression""","232","6","2.59","0.529341473856943","1","8622088,8624635,8626513,8627992,8628117,8629223"
"GO:0060966","GO:0060966","""regulation of gene silencing by RNA""","1","0","0","1","1",""
"GO:0032114","GO:0032114","""regulation of glucose-6-phosphatase activity""","2","0","0","1","1",""
"GO:1905097","GO:1905097","""regulation of guanyl-nucleotide exchange factor activity""","1","0","0","1","1",""
"GO:1903706","GO:1903706","""regulation of hemopoiesis""","1","0","0","1","1",""
"GO:0010817","GO:0010817","""regulation of hormone levels""","4","0","0","1","1",""
"GO:0051336","GO:0051336","""regulation of hydrolase activity""","56","2","3.57","0.412282674021124","1","8617301,8629223"
"GO:0050776","GO:0050776","""regulation of immune response""","1","0","0","1","1",""
"GO:0002682","GO:0002682","""regulation of immune system process""","2","0","0","1","1",""
"GO:0045088","GO:0045088","""regulation of innate immune response""","1","0","0","1","1",""
"GO:0030842","GO:0030842","""regulation of intermediate filament depolymerization""","1","0","0","1","1",""
"GO:0045108","GO:0045108","""regulation of intermediate filament polymerization or depolymerization""","1","0","0","1","1",""
"GO:0051453","GO:0051453","""regulation of intracellular pH""","12","1","8.33","0.263026829807528","1","8620083"
"GO:0033157","GO:0033157","""regulation of intracellular protein transport""","5","0","0","1","1",""
"GO:1902531","GO:1902531","""regulation of intracellular signal transduction""","56","3","5.36","0.165234681391706","1","8624075,8626571,8629223"
"GO:0033143","GO:0033143","""regulation of intracellular steroid hormone receptor signaling pathway""","1","0","0","1","1",""
"GO:0032386","GO:0032386","""regulation of intracellular transport""","8","0","0","1","1",""
"GO:0034765","GO:0034765","""regulation of ion transmembrane transport""","8","0","0","1","1",""
"GO:0043269","GO:0043269","""regulation of ion transport""","8","0","0","1","1",""
"GO:0043549","GO:0043549","""regulation of kinase activity""","27","1","3.7","0.497172967559814","1","8629223"
"GO:0060191","GO:0060191","""regulation of lipase activity""","4","0","0","1","1",""
"GO:0019216","GO:0019216","""regulation of lipid metabolic process""","2","0","0","1","1",""
"GO:0032879","GO:0032879","""regulation of localization""","80","4","5","0.14075526605917","1","8624075,8626571,8629014,8629223"
"GO:0040012","GO:0040012","""regulation of locomotion""","54","3","5.56","0.153092116091326","1","8618108,8624075,8629223"
"GO:0051339","GO:0051339","""regulation of lyase activity""","12","1","8.33","0.263026829807528","1","8629223"
"GO:0035751","GO:0035751","""regulation of lysosomal lumen pH""","1","0","0","1","1",""
"GO:0061013","GO:0061013","""regulation of mRNA catabolic process""","7","0","0","1","1",""
"GO:1903311","GO:1903311","""regulation of mRNA metabolic process""","7","0","0","1","1",""
"GO:0043488","GO:0043488","""regulation of mRNA stability""","7","0","0","1","1",""
"GO:0016241","GO:0016241","""regulation of macroautophagy""","1","0","0","1","1",""
"GO:0010556","GO:0010556","""regulation of macromolecule biosynthetic process""","154","3","1.95","0.748464645598969","1","8622088,8627992,8628117"
"GO:0060255","GO:0060255","""regulation of macromolecule metabolic process""","281","6","2.14","0.714669244460215","1","8622088,8624635,8626513,8627992,8628117,8629223"
"GO:1905301","GO:1905301","""regulation of macropinocytosis""","15","0","0","1","1",""
"GO:0045652","GO:0045652","""regulation of megakaryocyte differentiation""","1","0","0","1","1",""
"GO:0003254","GO:0003254","""regulation of membrane depolarization""","1","0","0","1","1",""
"GO:1905153","GO:1905153","""regulation of membrane invagination""","3","0","0","1","1",""
"GO:0042391","GO:0042391","""regulation of membrane potential""","7","0","0","1","1",""
"GO:0019222","GO:0019222","""regulation of metabolic process""","293","7","2.39","0.608068852222879","1","8616025,8622088,8624635,8626513,8627992,8628117,8629223"
"GO:0010959","GO:0010959","""regulation of metal ion transport""","1","0","0","1","1",""
"GO:1902099","GO:1902099","""regulation of metaphase/anaphase transition of cell cycle""","4","0","0","1","1",""
"GO:0070507","GO:0070507","""regulation of microtubule cytoskeleton organization""","2","0","0","1","1",""
"GO:0031114","GO:0031114","""regulation of microtubule depolymerization""","1","0","0","1","1",""
"GO:0031110","GO:0031110","""regulation of microtubule polymerization or depolymerization""","2","0","0","1","1",""
"GO:0031113","GO:0031113","""regulation of microtubule polymerization""","1","0","0","1","1",""
"GO:0060632","GO:0060632","""regulation of microtubule-based movement""","1","0","0","1","1",""
"GO:0032886","GO:0032886","""regulation of microtubule-based process""","4","0","0","1","1",""
"GO:0051900","GO:0051900","""regulation of mitochondrial depolarization""","1","0","0","1","1",""
"GO:0090140","GO:0090140","""regulation of mitochondrial fission""","2","0","0","1","1",""
"GO:0010635","GO:0010635","""regulation of mitochondrial fusion""","1","0","0","1","1",""
"GO:0051881","GO:0051881","""regulation of mitochondrial membrane potential""","7","0","0","1","1",""
"GO:0010821","GO:0010821","""regulation of mitochondrion organization""","2","0","0","1","1",""
"GO:1901990","GO:1901990","""regulation of mitotic cell cycle phase transition""","6","0","0","1","1",""
"GO:0007346","GO:0007346","""regulation of mitotic cell cycle""","8","0","0","1","1",""
"GO:1902412","GO:1902412","""regulation of mitotic cytokinesis""","3","0","0","1","1",""
"GO:1903436","GO:1903436","""regulation of mitotic cytokinetic process""","1","0","0","1","1",""
"GO:0030071","GO:0030071","""regulation of mitotic metaphase/anaphase transition""","4","0","0","1","1",""
"GO:0007088","GO:0007088","""regulation of mitotic nuclear division""","2","0","0","1","1",""
"GO:0000019","GO:0000019","""regulation of mitotic recombination""","1","0","0","1","1",""
"GO:0033047","GO:0033047","""regulation of mitotic sister chromatid segregation""","1","0","0","1","1",""
"GO:0010965","GO:0010965","""regulation of mitotic sister chromatid separation""","4","0","0","1","1",""
"GO:0065009","GO:0065009","""regulation of molecular function""","204","7","3.43","0.251486243927577","1","8615939,8617301,8617472,8618108,8618391,8618513,8629223"
"GO:0032768","GO:0032768","""regulation of monooxygenase activity""","1","0","0","1","1",""
"GO:0040014","GO:0040014","""regulation of multicellular organism growth""","1","0","0","1","1",""
"GO:2000026","GO:2000026","""regulation of multicellular organismal development""","1","0","0","1","1",""
"GO:0045637","GO:0045637","""regulation of myeloid cell differentiation""","1","0","0","1","1",""
"GO:0043520","GO:0043520","""regulation of myosin II filament assembly""","14","0","0","1","1",""
"GO:0043521","GO:0043521","""regulation of myosin II filament disassembly""","1","0","0","1","1",""
"GO:0043519","GO:0043519","""regulation of myosin II filament organization""","15","0","0","1","1",""
"GO:0050999","GO:0050999","""regulation of nitric-oxide synthase activity""","1","0","0","1","1",""
